gst_record_id,invoice_id,order_id,gst_type,return_period,gstin,taxable_value,igst,cgst,sgst,cess,total_tax,itc_eligible,itc_matched,filed_status
GST-0088-OUT,INV-0088,ORD-88,OUTPUT,2025-01,29ABCDE0088F1Z5,3710.43,667.88,0,0,0,667.88,FALSE,,FILED
GST-0088-IN,INV-0088,ORD-88,INPUT,2025-01,29AAACR2288E1ZK,87.57,0,7.88,7.88,0,15.76,TRUE,TRUE,RECONCILED
GST-0089-OUT,INV-0089,ORD-89,OUTPUT,2025-01,29ABCDE0089F1Z5,2773.74,0,249.63,249.64,0,499.27,FALSE,,FILED
GST-0089-IN,INV-0089,ORD-89,INPUT,2025-01,29AAACR2288E1ZK,65.46,0,5.89,5.89,0,11.78,TRUE,TRUE,RECONCILED
GST-0090-OUT,INV-0090,ORD-90,OUTPUT,2025-01,29ABCDE0090F1Z5,1148.65,206.76,0,0,0,206.76,FALSE,,FILED
GST-0090-IN,INV-0090,ORD-90,INPUT,2025-01,29AAACR2288E1ZK,25.75,0,2.31,2.32,0,4.63,TRUE,TRUE,RECONCILED
GST-0091-OUT,INV-0091,ORD-91,OUTPUT,2025-01,29ABCDE0091F1Z5,1728.18,311.07,0,0,0,311.07,FALSE,,FILED
GST-0091-IN,INV-0091,ORD-91,INPUT,2025-01,29AAACR2288E1ZK,8.16,0,0.73,0.74,0,1.47,TRUE,TRUE,RECONCILED
GST-0092-OUT,INV-0092,ORD-92,OUTPUT,2025-01,29ABCDE0092F1Z5,1150.97,207.18,0,0,0,207.18,FALSE,,FILED
GST-0092-IN,INV-0092,ORD-92,INPUT,2025-01,29AAACR2288E1ZK,5.43,0,0.49,0.49,0,0.98,TRUE,TRUE,RECONCILED
GST-0093-OUT,INV-0093,ORD-93,OUTPUT,2025-01,29ABCDE0093F1Z5,4247.01,0,382.23,382.23,0,764.46,FALSE,,FILED
GST-0093-IN,INV-0093,ORD-93,INPUT,2025-01,29AAACR2288E1ZK,20.05,0,1.8,1.81,0,3.61,TRUE,TRUE,RECONCILED
GST-0094-OUT,INV-0094,ORD-94,OUTPUT,2025-01,29ABCDE0094F1Z5,444.85,0,40.03,40.04,0,80.07,FALSE,,FILED
GST-0094-IN,INV-0094,ORD-94,INPUT,2025-01,29AAACR2288E1ZK,2.1,0,0.19,0.19,0,0.38,TRUE,TRUE,RECONCILED
GST-0095-OUT,INV-0095,ORD-95,OUTPUT,2025-01,29ABCDE0095F1Z5,570.43,0,51.34,51.34,0,102.68,FALSE,,FILED
GST-0095-IN,INV-0095,ORD-95,INPUT,2025-01,29AAACR2288E1ZK,2.69,0,0.24,0.24,0,0.48,TRUE,TRUE,RECONCILED
GST-0096-OUT,INV-0096,ORD-96,OUTPUT,2025-01,29ABCDE0096F1Z5,9161.34,1649.04,0,0,0,1649.04,FALSE,,FILED
GST-0096-IN,INV-0096,ORD-96,INPUT,2025-01,29AAACR2288E1ZK,216.21,0,19.46,19.46,0,38.92,TRUE,TRUE,RECONCILED
GST-0097-OUT,INV-0097,ORD-97,OUTPUT,2025-01,29ABCDE0097F1Z5,1305.4,0,117.48,117.49,0,234.97,FALSE,,FILED
GST-0097-IN,INV-0097,ORD-97,INPUT,2025-01,29AAACR2288E1ZK,36.2,0,3.26,3.26,0,6.52,TRUE,TRUE,RECONCILED
GST-0098-OUT,INV-0098,ORD-98,OUTPUT,2025-01,29ABCDE0098F1Z5,1232.15,0,110.89,110.9,0,221.79,FALSE,,FILED
GST-0098-IN,INV-0098,ORD-98,INPUT,2025-01,29AAACR2288E1ZK,5.82,0,0.53,0.52,0,1.05,TRUE,TRUE,RECONCILED
GST-0099-OUT,INV-0099,ORD-99,OUTPUT,2025-01,29ABCDE0099F1Z5,534.08,0,48.07,48.07,0,96.14,FALSE,,FILED
GST-0099-IN,INV-0099,ORD-99,INPUT,2025-01,29AAACR2288E1ZK,12.6,0,1.14,1.13,0,2.27,TRUE,TRUE,RECONCILED
GST-0100-OUT,INV-0100,ORD-100,OUTPUT,2025-01,29ABCDE0100F1Z5,1862.98,335.34,0,0,0,335.34,FALSE,,FILED
GST-0100-IN,INV-0100,ORD-100,INPUT,2025-01,29AAACR2288E1ZK,43.97,0,3.96,3.95,0,7.91,TRUE,TRUE,RECONCILED
GST-0101-OUT,INV-0101,ORD-101,OUTPUT,2025-01,29ABCDE0101F1Z5,1830.15,0,164.72,164.71,0,329.43,FALSE,,FILED
GST-0101-IN,INV-0101,ORD-101,INPUT,2025-01,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0102-OUT,INV-0102,ORD-102,OUTPUT,2025-01,29ABCDE0102F1Z5,2095.77,0,188.62,188.62,0,377.24,FALSE,,FILED
GST-0102-IN,INV-0102,ORD-102,INPUT,2025-01,29AAACR2288E1ZK,46.99,0,4.23,4.23,0,8.46,TRUE,TRUE,RECONCILED
GST-0103-OUT,INV-0103,ORD-103,OUTPUT,2025-01,29ABCDE0103F1Z5,3003.62,540.65,0,0,0,540.65,FALSE,,FILED
GST-0103-IN,INV-0103,ORD-103,INPUT,2025-01,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0104-OUT,INV-0104,ORD-104,OUTPUT,2025-01,29ABCDE0104F1Z5,756.94,0,68.12,68.13,0,136.25,FALSE,,FILED
GST-0104-IN,INV-0104,ORD-104,INPUT,2025-01,29AAACR2288E1ZK,3.57,0,0.32,0.32,0,0.64,TRUE,TRUE,RECONCILED
GST-0105-OUT,INV-0105,ORD-105,OUTPUT,2025-01,29ABCDE0105F1Z5,384.94,0,34.65,34.64,0,69.29,FALSE,,FILED
GST-0105-IN,INV-0105,ORD-105,INPUT,2025-01,29AAACR2288E1ZK,9.08,0,0.81,0.82,0,1.63,TRUE,TRUE,RECONCILED
GST-0106-OUT,INV-0106,ORD-106,OUTPUT,2025-01,29ABCDE0106F1Z5,2953.61,531.65,0,0,0,531.65,FALSE,,FILED
GST-0106-IN,INV-0106,ORD-106,INPUT,2025-01,29AAACR2288E1ZK,69.71,0,6.28,6.27,0,12.55,TRUE,TRUE,RECONCILED
GST-0107-OUT,INV-0107,ORD-107,OUTPUT,2025-01,29ABCDE0107F1Z5,780.27,0,70.22,70.23,0,140.45,FALSE,,FILED
GST-0107-IN,INV-0107,ORD-107,INPUT,2025-01,29AAACR2288E1ZK,18.41,0,1.66,1.65,0,3.31,TRUE,TRUE,RECONCILED
GST-0108-OUT,INV-0108,ORD-108,OUTPUT,2025-01,29ABCDE0108F1Z5,275.15,0,24.77,24.76,0,49.53,FALSE,,FILED
GST-0108-IN,INV-0108,ORD-108,INPUT,2025-01,29AAACR2288E1ZK,6.49,0,0.58,0.59,0,1.17,TRUE,TRUE,RECONCILED
GST-0109-OUT,INV-0109,ORD-109,OUTPUT,2025-01,29ABCDE0109F1Z5,999.95,0,90.0,89.99,0,179.99,FALSE,,FILED
GST-0109-IN,INV-0109,ORD-109,INPUT,2025-01,29AAACR2288E1ZK,4.72,0,0.42,0.43,0,0.85,TRUE,TRUE,RECONCILED
GST-0110-OUT,INV-0110,ORD-110,OUTPUT,2025-01,29ABCDE0110F1Z5,592.32,106.62,0,0,0,106.62,FALSE,,FILED
GST-0110-IN,INV-0110,ORD-110,INPUT,2025-01,29AAACR2288E1ZK,13.98,0,1.26,1.26,0,2.52,TRUE,TRUE,RECONCILED
GST-0111-OUT,INV-0111,ORD-111,OUTPUT,2025-01,29ABCDE0111F1Z5,363.23,65.38,0,0,0,65.38,FALSE,,FILED
GST-0111-IN,INV-0111,ORD-111,INPUT,2025-01,29AAACR2288E1ZK,8.57,0,0.77,0.77,0,1.54,TRUE,TRUE,RECONCILED
GST-0112-OUT,INV-0112,ORD-112,OUTPUT,2025-01,29ABCDE0112F1Z5,1489.59,268.13,0,0,0,268.13,FALSE,,FILED
GST-0112-IN,INV-0112,ORD-112,INPUT,2025-01,29AAACR2288E1ZK,7.03,0,0.64,0.63,0,1.27,TRUE,TRUE,RECONCILED
GST-0113-OUT,INV-0113,ORD-113,OUTPUT,2025-01,29ABCDE0113F1Z5,861.72,0,77.56,77.55,0,155.11,FALSE,,FILED
GST-0113-IN,INV-0113,ORD-113,INPUT,2025-01,29AAACR2288E1ZK,20.34,0,1.83,1.83,0,3.66,TRUE,TRUE,RECONCILED
GST-0114-OUT,INV-0114,ORD-114,OUTPUT,2025-01,29ABCDE0114F1Z5,1782.22,0,160.4,160.4,0,320.8,FALSE,,FILED
GST-0114-IN,INV-0114,ORD-114,INPUT,2025-01,29AAACR2288E1ZK,8.41,0,0.76,0.75,0,1.51,TRUE,TRUE,RECONCILED
GST-0115-OUT,INV-0115,ORD-115,OUTPUT,2025-01,29ABCDE0115F1Z5,739.5,0,66.56,66.55,0,133.11,FALSE,,FILED
GST-0115-IN,INV-0115,ORD-115,INPUT,2025-01,29AAACR2288E1ZK,20.51,0,1.84,1.85,0,3.69,TRUE,TRUE,RECONCILED
GST-0116-OUT,INV-0116,ORD-116,OUTPUT,2025-01,29ABCDE0116F1Z5,302.75,0,27.25,27.25,0,54.5,FALSE,,FILED
GST-0116-IN,INV-0116,ORD-116,INPUT,2025-01,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0117-OUT,INV-0117,ORD-117,OUTPUT,2025-01,29ABCDE0117F1Z5,1646.41,0,148.18,148.17,0,296.35,FALSE,,FILED
GST-0117-IN,INV-0117,ORD-117,INPUT,2025-01,29AAACR2288E1ZK,36.91,0,3.32,3.32,0,6.64,TRUE,TRUE,RECONCILED
GST-0118-OUT,INV-0118,ORD-118,OUTPUT,2025-01,29ABCDE0118F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0118-IN,INV-0118,ORD-118,INPUT,2025-01,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0119-OUT,INV-0119,ORD-119,OUTPUT,2025-01,29ABCDE0119F1Z5,1959.77,0,176.38,176.38,0,352.76,FALSE,,FILED
GST-0119-IN,INV-0119,ORD-119,INPUT,2025-01,29AAACR2288E1ZK,46.25,0,4.16,4.16,0,8.32,TRUE,TRUE,RECONCILED
GST-0120-OUT,INV-0120,ORD-120,OUTPUT,2025-01,29ABCDE0120F1Z5,3634.36,0,327.09,327.09,0,654.18,FALSE,,FILED
GST-0120-IN,INV-0120,ORD-120,INPUT,2025-01,29AAACR2288E1ZK,85.77,0,7.72,7.72,0,15.44,TRUE,TRUE,RECONCILED
GST-0121-OUT,INV-0121,ORD-121,OUTPUT,2025-01,29ABCDE0121F1Z5,803.29,144.59,0,0,0,144.59,FALSE,,FILED
GST-0121-IN,INV-0121,ORD-121,INPUT,2025-01,29AAACR2288E1ZK,3.79,0,0.34,0.34,0,0.68,TRUE,TRUE,RECONCILED
GST-0122-OUT,INV-0122,ORD-122,OUTPUT,2025-01,29ABCDE0122F1Z5,1281.88,0,115.37,115.37,0,230.74,FALSE,,FILED
GST-0122-IN,INV-0122,ORD-122,INPUT,2025-01,29AAACR2288E1ZK,28.74,0,2.58,2.59,0,5.17,TRUE,TRUE,RECONCILED
GST-0123-OUT,INV-0123,ORD-123,OUTPUT,2025-01,29ABCDE0123F1Z5,516.14,92.91,0,0,0,92.91,FALSE,,FILED
GST-0123-IN,INV-0123,ORD-123,INPUT,2025-01,29AAACR2288E1ZK,14.31,0,1.29,1.29,0,2.58,TRUE,TRUE,RECONCILED
GST-0124-OUT,INV-0124,ORD-124,OUTPUT,2025-01,29ABCDE0124F1Z5,1201.9,0,108.17,108.17,0,216.34,FALSE,,FILED
GST-0124-IN,INV-0124,ORD-124,INPUT,2025-01,29AAACR2288E1ZK,28.36,0,2.55,2.55,0,5.1,TRUE,TRUE,RECONCILED
GST-0125-OUT,INV-0125,ORD-125,OUTPUT,2025-01,29ABCDE0125F1Z5,4914.29,884.57,0,0,0,884.57,FALSE,,FILED
GST-0125-IN,INV-0125,ORD-125,INPUT,2025-01,29AAACR2288E1ZK,23.2,0,2.09,2.09,0,4.18,TRUE,TRUE,RECONCILED
GST-0126-OUT,INV-0126,ORD-126,OUTPUT,2025-01,29ABCDE0126F1Z5,1092.86,0,98.36,98.36,0,196.72,FALSE,,FILED
GST-0126-IN,INV-0126,ORD-126,INPUT,2025-01,29AAACR2288E1ZK,5.16,0,0.47,0.46,0,0.93,TRUE,TRUE,RECONCILED
GST-0127-OUT,INV-0127,ORD-127,OUTPUT,2025-01,29ABCDE0127F1Z5,581.77,0,52.36,52.36,0,104.72,FALSE,,FILED
GST-0127-IN,INV-0127,ORD-127,INPUT,2025-01,29AAACR2288E1ZK,13.73,0,1.24,1.23,0,2.47,TRUE,TRUE,RECONCILED
GST-0128-OUT,INV-0128,ORD-128,OUTPUT,2025-01,29ABCDE0128F1Z5,425.59,0,38.3,38.31,0,76.61,FALSE,,FILED
GST-0128-IN,INV-0128,ORD-128,INPUT,2025-01,29AAACR2288E1ZK,10.04,0,0.91,0.9,0,1.81,TRUE,TRUE,RECONCILED
GST-0129-OUT,INV-0129,ORD-129,OUTPUT,2025-01,29ABCDE0129F1Z5,1272.19,0,114.5,114.5,0,229.0,FALSE,,FILED
GST-0129-IN,INV-0129,ORD-129,INPUT,2025-01,29AAACR2288E1ZK,6.0,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0130-OUT,INV-0130,ORD-130,OUTPUT,2025-01,29ABCDE0130F1Z5,1309.77,0,117.88,117.88,0,235.76,FALSE,,FILED
GST-0130-IN,INV-0130,ORD-130,INPUT,2025-01,29AAACR2288E1ZK,30.91,0,2.78,2.78,0,5.56,TRUE,TRUE,RECONCILED
GST-0131-OUT,INV-0131,ORD-131,OUTPUT,2025-01,29ABCDE0131F1Z5,1105.17,0,99.47,99.46,0,198.93,FALSE,,FILED
GST-0131-IN,INV-0131,ORD-131,INPUT,2025-01,29AAACR2288E1ZK,26.08,0,2.35,2.34,0,4.69,TRUE,TRUE,RECONCILED
GST-0132-OUT,INV-0132,ORD-132,OUTPUT,2025-01,29ABCDE0132F1Z5,454.03,0,40.87,40.86,0,81.73,FALSE,,FILED
GST-0132-IN,INV-0132,ORD-132,INPUT,2025-01,29AAACR2288E1ZK,2.14,0,0.2,0.19,0,0.39,TRUE,TRUE,RECONCILED
GST-0133-OUT,INV-0133,ORD-133,OUTPUT,2025-01,29ABCDE0133F1Z5,1678.31,0,151.04,151.05,0,302.09,FALSE,,FILED
GST-0133-IN,INV-0133,ORD-133,INPUT,2025-01,29AAACR2288E1ZK,39.61,0,3.56,3.57,0,7.13,TRUE,TRUE,RECONCILED
GST-0134-OUT,INV-0134,ORD-134,OUTPUT,2025-01,29ABCDE0134F1Z5,320.96,57.77,0,0,0,57.77,FALSE,,FILED
GST-0134-IN,INV-0134,ORD-134,INPUT,2025-01,29AAACR2288E1ZK,7.57,0,0.68,0.68,0,1.36,TRUE,TRUE,RECONCILED
GST-0136-OUT,INV-0136,ORD-136,OUTPUT,2025-01,29ABCDE0136F1Z5,275.45,0,24.79,24.79,0,49.58,FALSE,,FILED
GST-0136-IN,INV-0136,ORD-136,INPUT,2025-01,29AAACR2288E1ZK,6.5,0,0.58,0.59,0,1.17,TRUE,TRUE,RECONCILED
GST-0137-OUT,INV-0137,ORD-137,OUTPUT,2025-01,29ABCDE0137F1Z5,264.89,47.68,0,0,0,47.68,FALSE,,FILED
GST-0137-IN,INV-0137,ORD-137,INPUT,2025-01,29AAACR2288E1ZK,6.25,0,0.56,0.56,0,1.12,TRUE,TRUE,RECONCILED
GST-0138-OUT,INV-0138,ORD-138,OUTPUT,2025-01,29ABCDE0138F1Z5,1816.5,0,163.49,163.48,0,326.97,FALSE,,FILED
GST-0138-IN,INV-0138,ORD-138,INPUT,2025-01,29AAACR2288E1ZK,42.87,0,3.86,3.86,0,7.72,TRUE,TRUE,RECONCILED
GST-0139-OUT,INV-0139,ORD-139,OUTPUT,2025-01,29ABCDE0139F1Z5,398.18,71.67,0,0,0,71.67,FALSE,,FILED
GST-0139-IN,INV-0139,ORD-139,INPUT,2025-01,29AAACR2288E1ZK,9.4,0,0.84,0.85,0,1.69,TRUE,TRUE,RECONCILED
GST-0140-OUT,INV-0140,ORD-140,OUTPUT,2025-01,29ABCDE0140F1Z5,496.6,0,44.7,44.69,0,89.39,FALSE,,FILED
GST-0140-IN,INV-0140,ORD-140,INPUT,2025-01,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0141-OUT,INV-0141,ORD-141,OUTPUT,2025-01,29ABCDE0141F1Z5,2422.22,0,218.0,218.0,0,436.0,FALSE,,FILED
GST-0141-IN,INV-0141,ORD-141,INPUT,2025-01,29AAACR2288E1ZK,11.43,0,1.03,1.03,0,2.06,TRUE,TRUE,RECONCILED
GST-0142-OUT,INV-0142,ORD-142,OUTPUT,2025-01,29ABCDE0142F1Z5,493.54,0,44.42,44.42,0,88.84,FALSE,,FILED
GST-0142-IN,INV-0142,ORD-142,INPUT,2025-01,29AAACR2288E1ZK,2.33,0,0.21,0.21,0,0.42,TRUE,TRUE,RECONCILED
GST-0143-OUT,INV-0143,ORD-143,OUTPUT,2025-01,29ABCDE0143F1Z5,1750.01,0,157.5,157.5,0,315.0,FALSE,,FILED
GST-0143-IN,INV-0143,ORD-143,INPUT,2025-01,29AAACR2288E1ZK,41.3,0,3.71,3.72,0,7.43,TRUE,TRUE,RECONCILED
GST-0144-OUT,INV-0144,ORD-144,OUTPUT,2025-01,29ABCDE0144F1Z5,2047.09,0,184.24,184.24,0,368.48,FALSE,,FILED
GST-0144-IN,INV-0144,ORD-144,INPUT,2025-01,29AAACR2288E1ZK,9.66,0,0.87,0.87,0,1.74,TRUE,TRUE,RECONCILED
GST-0145-OUT,INV-0145,ORD-145,OUTPUT,2025-01,29ABCDE0145F1Z5,301.36,0,27.12,27.12,0,54.24,FALSE,,FILED
GST-0145-IN,INV-0145,ORD-145,INPUT,2025-01,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0146-OUT,INV-0146,ORD-146,OUTPUT,2025-01,29ABCDE0146F1Z5,723.11,0,65.08,65.08,0,130.16,FALSE,,FILED
GST-0146-IN,INV-0146,ORD-146,INPUT,2025-01,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0147-OUT,INV-0147,ORD-147,OUTPUT,2025-01,29ABCDE0147F1Z5,739.3,0,66.53,66.54,0,133.07,FALSE,,FILED
GST-0147-IN,INV-0147,ORD-147,INPUT,2025-01,29AAACR2288E1ZK,20.5,0,1.84,1.85,0,3.69,TRUE,TRUE,RECONCILED
GST-0148-OUT,INV-0148,ORD-148,OUTPUT,2025-01,29ABCDE0148F1Z5,658.6,118.55,0,0,0,118.55,FALSE,,FILED
GST-0148-IN,INV-0148,ORD-148,INPUT,2025-01,29AAACR2288E1ZK,1.87,0,0.17,0.17,0,0.34,TRUE,TRUE,RECONCILED
GST-0149-OUT,INV-0149,ORD-149,OUTPUT,2025-01,29ABCDE0149F1Z5,1404.81,252.86,0,0,0,252.86,FALSE,,FILED
GST-0149-IN,INV-0149,ORD-149,INPUT,2025-01,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0150-OUT,INV-0150,ORD-150,OUTPUT,2025-01,29ABCDE0150F1Z5,510.46,91.88,0,0,0,91.88,FALSE,,FILED
GST-0150-IN,INV-0150,ORD-150,INPUT,2025-01,29AAACR2288E1ZK,2.41,0,0.21,0.22,0,0.43,TRUE,TRUE,RECONCILED
GST-0151-OUT,INV-0151,ORD-151,OUTPUT,2025-01,29ABCDE0151F1Z5,348.53,0,31.37,31.37,0,62.74,FALSE,,FILED
GST-0151-IN,INV-0151,ORD-151,INPUT,2025-01,29AAACR2288E1ZK,1.65,0,0.15,0.15,0,0.3,TRUE,TRUE,RECONCILED
GST-0152-OUT,INV-0152,ORD-152,OUTPUT,2025-01,29ABCDE0152F1Z5,2471.82,0,222.47,222.46,0,444.93,FALSE,,FILED
GST-0152-IN,INV-0152,ORD-152,INPUT,2025-01,29AAACR2288E1ZK,58.34,0,5.25,5.25,0,10.5,TRUE,TRUE,RECONCILED
GST-0153-OUT,INV-0153,ORD-153,OUTPUT,2025-01,29ABCDE0153F1Z5,1112.1,0,100.09,100.09,0,200.18,FALSE,,FILED
GST-0153-IN,INV-0153,ORD-153,INPUT,2025-01,29AAACR2288E1ZK,5.25,0,0.47,0.47,0,0.94,TRUE,TRUE,RECONCILED
GST-0154-OUT,INV-0154,ORD-154,OUTPUT,2025-01,29ABCDE0154F1Z5,1090.26,0,98.12,98.13,0,196.25,FALSE,,FILED
GST-0154-IN,INV-0154,ORD-154,INPUT,2025-01,29AAACR2288E1ZK,25.73,0,2.31,2.32,0,4.63,TRUE,TRUE,RECONCILED
GST-0155-OUT,INV-0155,ORD-155,OUTPUT,2025-01,29ABCDE0155F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0155-IN,INV-0155,ORD-155,INPUT,2025-01,29AAACR2288E1ZK,7.03,0,0.64,0.63,0,1.27,TRUE,TRUE,RECONCILED
GST-0156-OUT,INV-0156,ORD-156,OUTPUT,2025-01,29ABCDE0156F1Z5,642.36,115.62,0,0,0,115.62,FALSE,,FILED
GST-0156-IN,INV-0156,ORD-156,INPUT,2025-01,29AAACR2288E1ZK,3.03,0,0.28,0.27,0,0.55,TRUE,TRUE,RECONCILED
GST-0157-OUT,INV-0157,ORD-157,OUTPUT,2025-01,29ABCDE0157F1Z5,707.32,0,63.66,63.66,0,127.32,FALSE,,FILED
GST-0157-IN,INV-0157,ORD-157,INPUT,2025-01,29AAACR2288E1ZK,16.69,0,1.5,1.5,0,3.0,TRUE,TRUE,RECONCILED
GST-0158-OUT,INV-0158,ORD-158,OUTPUT,2025-01,29ABCDE0158F1Z5,5909.7,0,531.88,531.87,0,1063.75,FALSE,,FILED
GST-0158-IN,INV-0158,ORD-158,INPUT,2025-01,29AAACR2288E1ZK,27.89,0,2.51,2.51,0,5.02,TRUE,TRUE,RECONCILED
GST-0159-OUT,INV-0159,ORD-159,OUTPUT,2025-01,29ABCDE0159F1Z5,1848.52,0,166.37,166.36,0,332.73,FALSE,,FILED
GST-0159-IN,INV-0159,ORD-159,INPUT,2025-01,29AAACR2288E1ZK,43.62,0,3.92,3.93,0,7.85,TRUE,TRUE,RECONCILED
GST-0160-OUT,INV-0160,ORD-160,OUTPUT,2025-01,29ABCDE0160F1Z5,889.14,0,80.03,80.02,0,160.05,FALSE,,FILED
GST-0160-IN,INV-0160,ORD-160,INPUT,2025-01,29AAACR2288E1ZK,24.66,0,2.22,2.22,0,4.44,TRUE,TRUE,RECONCILED
GST-0161-OUT,INV-0161,ORD-161,OUTPUT,2025-01,29ABCDE0161F1Z5,836.86,150.64,0,0,0,150.64,FALSE,,FILED
GST-0161-IN,INV-0161,ORD-161,INPUT,2025-01,29AAACR2288E1ZK,12.0,0,1.08,1.08,0,2.16,TRUE,TRUE,RECONCILED
GST-0162-OUT,INV-0162,ORD-162,OUTPUT,2025-01,29ABCDE0162F1Z5,575.99,103.68,0,0,0,103.68,FALSE,,FILED
GST-0162-IN,INV-0162,ORD-162,INPUT,2025-01,29AAACR2288E1ZK,12.91,0,1.16,1.16,0,2.32,TRUE,TRUE,RECONCILED
GST-0163-OUT,INV-0163,ORD-163,OUTPUT,2025-01,29ABCDE0163F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0163-IN,INV-0163,ORD-163,INPUT,2025-01,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0164-OUT,INV-0164,ORD-164,OUTPUT,2025-01,29ABCDE0164F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0164-IN,INV-0164,ORD-164,INPUT,2025-01,29AAACR2288E1ZK,5.68,0,0.51,0.51,0,1.02,TRUE,TRUE,RECONCILED
GST-0165-OUT,INV-0165,ORD-165,OUTPUT,2025-01,29ABCDE0165F1Z5,2970.61,0,267.36,267.35,0,534.71,FALSE,,FILED
GST-0165-IN,INV-0165,ORD-165,INPUT,2025-01,29AAACR2288E1ZK,14.02,0,1.26,1.26,0,2.52,TRUE,TRUE,RECONCILED
GST-0166-OUT,INV-0166,ORD-166,OUTPUT,2025-01,29ABCDE0166F1Z5,286.8,0,25.81,25.81,0,51.62,FALSE,,FILED
GST-0166-IN,INV-0166,ORD-166,INPUT,2025-01,29AAACR2288E1ZK,1.35,0,0.12,0.12,0,0.24,TRUE,TRUE,RECONCILED
GST-0167-OUT,INV-0167,ORD-167,OUTPUT,2025-01,29ABCDE0167F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0167-IN,INV-0167,ORD-167,INPUT,2025-01,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0168-OUT,INV-0168,ORD-168,OUTPUT,2025-01,29ABCDE0168F1Z5,387.76,69.8,0,0,0,69.8,FALSE,,FILED
GST-0168-IN,INV-0168,ORD-168,INPUT,2025-01,29AAACR2288E1ZK,9.15,0,0.82,0.83,0,1.65,TRUE,TRUE,RECONCILED
GST-0169-OUT,INV-0169,ORD-169,OUTPUT,2025-01,29ABCDE0169F1Z5,1375.53,247.6,0,0,0,247.6,FALSE,,FILED
GST-0169-IN,INV-0169,ORD-169,INPUT,2025-01,29AAACR2288E1ZK,32.46,0,2.92,2.92,0,5.84,TRUE,TRUE,RECONCILED
GST-0170-OUT,INV-0170,ORD-170,OUTPUT,2025-01,29ABCDE0170F1Z5,253.39,0,22.8,22.81,0,45.61,FALSE,,FILED
GST-0170-IN,INV-0170,ORD-170,INPUT,2025-01,29AAACR2288E1ZK,5.98,0,0.54,0.54,0,1.08,TRUE,TRUE,RECONCILED
GST-0171-OUT,INV-0171,ORD-171,OUTPUT,2025-01,29ABCDE0171F1Z5,2057.55,0,185.18,185.18,0,370.36,FALSE,,FILED
GST-0171-IN,INV-0171,ORD-171,INPUT,2025-01,29AAACR2288E1ZK,48.56,0,4.37,4.37,0,8.74,TRUE,TRUE,RECONCILED
GST-0172-OUT,INV-0172,ORD-172,OUTPUT,2025-01,29ABCDE0172F1Z5,352.29,0,31.7,31.71,0,63.41,FALSE,,FILED
GST-0172-IN,INV-0172,ORD-172,INPUT,2025-01,29AAACR2288E1ZK,8.31,0,0.75,0.75,0,1.5,TRUE,TRUE,RECONCILED
GST-0173-OUT,INV-0173,ORD-173,OUTPUT,2025-01,29ABCDE0173F1Z5,1334.85,240.27,0,0,0,240.27,FALSE,,FILED
GST-0173-IN,INV-0173,ORD-173,INPUT,2025-01,29AAACR2288E1ZK,31.5,0,2.83,2.84,0,5.67,TRUE,TRUE,RECONCILED
GST-0174-OUT,INV-0174,ORD-174,OUTPUT,2025-01,29ABCDE0174F1Z5,585.89,0,52.73,52.73,0,105.46,FALSE,,FILED
GST-0174-IN,INV-0174,ORD-174,INPUT,2025-01,29AAACR2288E1ZK,13.83,0,1.25,1.24,0,2.49,TRUE,TRUE,RECONCILED
GST-0175-OUT,INV-0175,ORD-175,OUTPUT,2025-01,29ABCDE0175F1Z5,253.39,45.61,0,0,0,45.61,FALSE,,FILED
GST-0175-IN,INV-0175,ORD-175,INPUT,2025-01,29AAACR2288E1ZK,1.2,0,0.11,0.11,0,0.22,TRUE,TRUE,RECONCILED
GST-0176-OUT,INV-0176,ORD-176,OUTPUT,2025-01,29ABCDE0176F1Z5,2973.22,535.18,0,0,0,535.18,FALSE,,FILED
